,comp_id,industry_sector,location,is_tax_haven,num_owners,is_private,emp_base,num_employees,industry_category,rev_per_emp_month_size,annual_revenue,net_revenue
6084,6084,2,INDIA,NO,1,NO,VERY LARGE,50354,s,LOW,40138822997.04,2691224290.91
6085,6085,3,INDIA,NO,2,NO,MEDIUM,1675,b,HIGH,5955272421.0,306016466.23
6086,6086,0,INDIA,NO,1,YES,MEDIUM,1059,r,EXTRA HIGH,9308651555.16,1045411042.72
6087,6087,0,INDIA,NO,1,NO,SMALL,172,r,EXTRA HIGH,1352299198.08,23223550.35
6088,6088,8,INDIA,NO,3,YES,VERY SMALL,26,r,VERY LOW,7896551.52,-959667.08
6089,6089,9,INDIA,NO,1,YES,MEDIUM,1419,r,MEDIUM,2503200288.6,109578476.87
6090,6090,0,INDIA,NO,1,YES,LARGE,13767,r,EXTRA HIGH,128399854532.04,-17566931939.98
6091,6091,8,INDIA,NO,1,YES,VERY SMALL,35,r,VERY LOW,6612274.2,717198.45
6092,6092,9,INDIA,NO,3,NO,VERY SMALL,27,r,MEDIUM,51254055.72,5902491.81
6093,6093,0,INDIA,NO,1,YES,SMALL,222,r,EXTRA HIGH,1632827937.6,140971279.84
6094,6094,2,INDIA,NO,3,NO,EXTRA LARGE,84056,s,LOW,68153616834.24,13556916916.55
6095,6095,9,INDIA,NO,2,YES,SMALL,259,r,MEDIUM,618676677.36,16531508.83
6096,6096,5,INDIA,NO,2,NO,VERY SMALL,26,b,LOW,21707580.96,2239474.22
6097,6097,7,INDIA,NO,2,NO,SMALL,195,r,VERY HIGH,1393099999.2,119706299.61
6098,6098,9,INDIA,NO,4,NO,VERY LARGE,49273,r,MEDIUM,97501465614.84,7972807889.73
6099,6099,9,INDIA,NO,2,NO,VERY SMALL,41,r,MEDIUM,83498736.96,12055833.83
6100,6100,0,INDIA,NO,2,NO,SMALL,123,r,EXTRA HIGH,1016861550.84,-105328001.72
6101,6101,8,INDIA,NO,1,YES,VERY LARGE,36475,r,VERY LOW,9659474367.0,1252724869.69
6102,6102,5,INDIA,NO,3,NO,SMALL,179,b,LOW,172128240.12,24518501.19
6103,6103,1,INDIA,NO,1,NO,SMALL,202,r,HIGH,692124816.96,32871159.95
6104,6104,1,INDIA,NO,2,YES,MEDIUM,1358,r,HIGH,3609136392.96,689594674.95
6105,6105,0,INDIA,NO,3,YES,LARGE,12475,r,EXTRA HIGH,112426354185.0,5095332435.63
6106,6106,9,INDIA,NO,4,YES,MEDIUM,2143,r,MEDIUM,4037820884.4,168269155.27
6107,6107,5,INDIA,NO,2,NO,SMALL,144,b,LOW,141241294.08,19069022.78
6108,6108,0,INDIA,NO,1,NO,LARGE,10320,r,EXTRA HIGH,88677332323.2,-4707819375.27
6109,6109,9,INDIA,NO,2,NO,MEDIUM,2258,r,MEDIUM,3634596203.04,572081562.64
6110,6110,8,INDIA,NO,3,YES,VERY SMALL,21,r,VERY LOW,6023860.92,108755.75
6111,6111,0,INDIA,NO,1,NO,VERY SMALL,16,r,EXTRA HIGH,184296885.12,14148116.0
6112,6112,8,INDIA,NO,1,NO,VERY SMALL,15,r,VERY LOW,3804273.0,292113.72
6113,6113,0,INDIA,NO,1,NO,SMALL,133,r,EXTRA HIGH,1325800152.6,-87868189.82
6114,6114,0,INDIA,NO,1,NO,EXTRA LARGE,80802,r,EXTRA HIGH,780822460506.24,38500294063.44
6115,6115,1,INDIA,NO,1,YES,LARGE,9920,r,HIGH,30303715200.0,4212644137.04
6116,6116,3,INDIA,NO,1,NO,MEDIUM,1230,b,HIGH,2953775480.4,288578248.63
6117,6117,5,INDIA,NO,3,YES,SMALL,319,b,LOW,304131499.32,15486536.87
6118,6118,2,INDIA,NO,2,NO,SMALL,289,s,LOW,284383629.6,-23912639.73
6119,6119,9,INDIA,NO,1,NO,EXTRA LARGE,51752,r,MEDIUM,103545505104.0,-12742392503.47
6120,6120,9,INDIA,NO,1,NO,EXTRA LARGE,103409,r,MEDIUM,169835694557.4,-27885658909.55
6121,6121,8,INDIA,NO,2,YES,SMALL,204,r,VERY LOW,54420802.56,2894103.53
6122,6122,1,INDIA,NO,1,YES,SMALL,210,r,HIGH,696659896.8,136239039.55
6123,6123,9,INDIA,NO,1,YES,LARGE,11785,r,MEDIUM,21330552546.6,1335938597.43
6124,6124,0,INDIA,NO,2,YES,VERY SMALL,32,r,EXTRA HIGH,316387380.48,43438759.07
6125,6125,5,INDIA,NO,3,NO,SMALL,193,b,LOW,274080095.16,44182021.99
6126,6126,9,INDIA,NO,1,YES,SMALL,154,r,MEDIUM,295359556.8,-11693608.58
6127,6127,8,INDIA,NO,1,NO,LARGE,9501,r,VERY LOW,2368004157.36,192155189.97
6128,6128,0,INDIA,NO,2,YES,MEDIUM,2404,r,EXTRA HIGH,25289185519.68,-2548926686.42
6129,6129,9,INDIA,NO,1,YES,VERY SMALL,31,r,MEDIUM,60652100.16,11384411.98
6130,6130,6,INDIA,NO,1,NO,SMALL,121,s,MEDIUM,236612431.44,22188867.21
6131,6131,0,INDIA,NO,1,YES,MEDIUM,1015,r,EXTRA HIGH,11701654616.4,2091359243.84
6132,6132,9,INDIA,NO,4,YES,EXTRA LARGE,113231,r,MEDIUM,173549955375.48,31776637446.25
6133,6133,4,INDIA,NO,2,YES,SMALL,203,s,LOW,169815728.04,26549896.72
6134,6134,0,INDIA,NO,1,YES,MEDIUM,1537,r,EXTRA HIGH,14354558878.68,1610051121.2
6135,6135,7,INDIA,NO,2,YES,MEDIUM,1671,r,VERY HIGH,10334240948.16,875364063.63
6136,6136,5,INDIA,NO,2,NO,MEDIUM,2065,b,LOW,1360941884.4,231323530.92
6137,6137,1,INDIA,NO,2,NO,SMALL,191,r,HIGH,605095769.88,76272905.71
6138,6138,1,INDIA,NO,2,YES,LARGE,7334,r,HIGH,20782761810.24,226207390.75
6139,6139,7,INDIA,NO,1,YES,LARGE,13140,r,VERY HIGH,80293161535.2,6858708422.31
6140,6140,8,INDIA,NO,1,YES,LARGE,13552,r,VERY LOW,3655075226.88,-486656738.17
6141,6141,0,INDIA,NO,3,YES,LARGE,7856,r,EXTRA HIGH,77744474296.32,3347846975.87
6142,6142,2,INDIA,NO,1,NO,MEDIUM,1790,s,LOW,1666042714.8,210613597.86
6143,6143,1,INDIA,NO,3,YES,VERY SMALL,20,r,HIGH,54959464.8,3438962.56
6144,6144,9,INDIA,NO,4,NO,VERY SMALL,36,r,MEDIUM,65425393.44,861058.32
6145,6145,8,INDIA,NO,2,YES,SMALL,206,r,VERY LOW,57374131.2,9412067.02
6146,6146,6,INDIA,NO,1,YES,LARGE,7072,s,MEDIUM,10926486105.6,-619108240.31
6147,6147,4,INDIA,NO,1,YES,LARGE,8539,s,LOW,5944209667.2,113991864.08
6148,6148,5,INDIA,NO,1,NO,SMALL,203,b,LOW,156107527.8,3220524.61
6149,6149,7,INDIA,NO,1,NO,SMALL,166,r,VERY HIGH,1133870742.24,21785656.51
6150,6150,7,INDIA,NO,3,YES,LARGE,5787,r,VERY HIGH,38283622344.36,987238546.43
6151,6151,9,INDIA,NO,2,YES,MEDIUM,2411,r,MEDIUM,4650358691.88,-563495155.94
6152,6152,9,INDIA,NO,2,YES,SMALL,289,r,MEDIUM,450777159.84,55043637.31
6153,6153,0,INDIA,NO,4,YES,MEDIUM,1448,r,EXTRA HIGH,12408499424.64,1377993939.25
6154,6154,8,OFFSHORE,YES,2,YES,LARGE,8051,r,VERY LOW,1431050758.2,183155615.72
6155,6155,8,INDIA,NO,1,NO,MEDIUM,1878,r,VERY LOW,186762818.16,7973568.56
6156,6156,3,INDIA,NO,2,YES,SMALL,168,b,HIGH,534560302.08,7220764.11
6157,6157,6,INDIA,NO,2,YES,VERY SMALL,29,s,MEDIUM,53598563.28,3573224.98
6158,6158,5,INDIA,NO,1,NO,SMALL,352,b,LOW,306167938.56,49266999.93
6159,6159,9,INDIA,NO,3,YES,EXTRA LARGE,119560,r,MEDIUM,234557781696.0,46409843598.81
6160,6160,3,INDIA,NO,3,YES,VERY LARGE,21493,b,HIGH,60597085650.72,6619821348.45
6161,6161,3,INDIA,NO,2,YES,SMALL,217,b,HIGH,651122101.56,75352311.42
6162,6162,7,INDIA,NO,3,NO,SMALL,221,r,VERY HIGH,1468855363.56,197090637.95
6163,6163,3,INDIA,NO,1,YES,VERY SMALL,31,b,HIGH,117722554.56,13016236.88
6164,6164,3,INDIA,NO,1,YES,VERY LARGE,25784,b,HIGH,70578721625.28,2441811426.19
6165,6165,7,INDIA,NO,4,YES,SMALL,144,r,VERY HIGH,1036755158.4,-70878123.12
6166,6166,6,INDIA,NO,1,NO,MEDIUM,1225,s,MEDIUM,2511132939.0,406193588.72
6167,6167,0,INDIA,NO,1,YES,VERY LARGE,18108,r,EXTRA HIGH,167255299638.72,20695508352.61
6168,6168,9,INDIA,NO,1,YES,LARGE,8053,r,MEDIUM,15419573554.2,1900608670.37
6169,6169,2,INDIA,NO,3,YES,LARGE,9079,s,LOW,6763083285.0,-180480321.86
6170,6170,3,INDIA,NO,1,YES,SMALL,195,b,HIGH,635282037.0,74844932.76
6171,6171,0,INDIA,NO,1,NO,SMALL,194,r,EXTRA HIGH,1914292516.8,-93124966.53
6172,6172,7,INDIA,NO,1,YES,EXTRA LARGE,128791,r,VERY HIGH,840901872646.68,-76569440274.43
6173,6173,0,INDIA,NO,1,YES,VERY SMALL,35,r,EXTRA HIGH,322460737.2,18443260.21
6174,6174,0,INDIA,NO,2,YES,MEDIUM,926,r,EXTRA HIGH,7583185717.44,221512501.23
6175,6175,0,INDIA,NO,2,NO,MEDIUM,1060,r,EXTRA HIGH,8402896363.2,1366327214.58
6176,6176,3,INDIA,NO,1,YES,SMALL,206,b,HIGH,406144656.0,30296179.64
6177,6177,8,INDIA,NO,3,YES,SMALL,222,r,VERY LOW,54661523.76,-4719102.11
6178,6178,4,INDIA,NO,5,NO,SMALL,124,s,LOW,76319177.76,8881246.76
6179,6179,3,INDIA,NO,3,YES,LARGE,7494,b,HIGH,18736312649.04,-823311938.2
6180,6180,8,INDIA,NO,1,YES,VERY LARGE,49721,r,VERY LOW,12724779304.44,-1003601369.37
6181,6181,8,INDIA,NO,2,YES,EXTRA LARGE,120684,r,VERY LOW,28459300209.12,4153085610.18
6182,6182,8,INDIA,NO,1,NO,MEDIUM,2593,r,VERY LOW,525456825.48,45093129.53
6183,6183,0,INDIA,NO,2,NO,SMALL,242,r,EXTRA HIGH,2623738996.56,135654611.6
6184,6184,3,INDIA,NO,1,YES,SMALL,281,b,HIGH,711705616.2,-25687995.74
6185,6185,0,INDIA,NO,2,YES,SMALL,129,r,EXTRA HIGH,1235144865.6,16821510.03
6186,6186,8,INDIA,NO,2,YES,EXTRA LARGE,130328,r,VERY LOW,26016059720.64,3572466704.39
6187,6187,4,INDIA,NO,1,NO,SMALL,259,s,LOW,145766474.28,25052926.06
6188,6188,7,INDIA,NO,1,YES,LARGE,10210,r,VERY HIGH,60423861034.8,3158019951.51
6189,6189,7,INDIA,NO,2,YES,LARGE,12993,r,VERY HIGH,87407176920.48,14454887393.02
6190,6190,0,INDIA,NO,2,NO,VERY SMALL,34,r,EXTRA HIGH,296014856.88,15279669.01
6191,6191,9,INDIA,NO,2,YES,SMALL,270,r,MEDIUM,406686420.0,35097538.13
6192,6192,8,INDIA,NO,1,NO,SMALL,300,r,VERY LOW,91801224.0,9119389.87
6193,6193,8,INDIA,NO,3,NO,SMALL,172,r,VERY LOW,27403377.12,4722554.88
6194,6194,8,INDIA,NO,3,NO,MEDIUM,1494,r,VERY LOW,264345132.96,31022918.16
6195,6195,6,INDIA,NO,1,YES,EXTRA LARGE,86018,s,MEDIUM,161687429033.28,11626865745.0
6196,6196,1,INDIA,NO,3,YES,LARGE,1864,r,HIGH,5568631032.0,942641261.65
6197,6197,2,INDIA,NO,2,YES,VERY SMALL,43,s,LOW,32933173.68,3101610.01
6198,6198,0,INDIA,NO,2,YES,MEDIUM,2125,r,EXTRA HIGH,21113047575.0,-3082153653.55
6199,6199,8,INDIA,NO,1,YES,VERY SMALL,23,r,VERY LOW,4388582.16,-239085.99
6200,6200,0,INDIA,NO,1,NO,SMALL,241,r,EXTRA HIGH,2226038511.12,282982737.27
6201,6201,4,INDIA,NO,1,NO,SMALL,270,s,LOW,230667199.2,34887465.67
6202,6202,9,INDIA,NO,3,YES,SMALL,217,r,MEDIUM,431374734.0,-42230302.28
6203,6203,9,INDIA,NO,1,NO,LARGE,6084,r,MEDIUM,12139097836.32,1908449349.17
6204,6204,9,INDIA,NO,1,YES,VERY SMALL,27,r,MEDIUM,45358075.44,7678976.09
6205,6205,0,INDIA,NO,1,NO,SMALL,251,r,EXTRA HIGH,2614767922.08,262563413.64
6206,6206,0,INDIA,NO,1,NO,SMALL,348,r,EXTRA HIGH,3913882210.08,479614642.2
6207,6207,7,INDIA,NO,1,YES,LARGE,7811,r,VERY HIGH,48223588043.04,6803918805.67
6208,6208,9,INDIA,NO,1,NO,SMALL,143,r,MEDIUM,262296348.6,49105915.21
6209,6209,1,INDIA,NO,1,NO,SMALL,140,r,HIGH,522660096.0,33366224.51
6210,6210,1,INDIA,NO,1,YES,LARGE,7122,r,HIGH,24887863755.36,614831259.04
6211,6211,4,INDIA,NO,3,YES,MEDIUM,1096,s,LOW,823521554.88,88114400.32
6212,6212,4,INDIA,NO,1,NO,EXTRA LARGE,111822,s,LOW,100270183561.2,6913523655.08
6213,6213,1,INDIA,NO,1,YES,MEDIUM,1801,r,HIGH,7074816791.4,284236223.44
6214,6214,6,INDIA,NO,3,YES,LARGE,7024,s,MEDIUM,12274119705.6,654440650.42
6215,6215,7,INDIA,NO,3,NO,LARGE,10405,r,VERY HIGH,64772203790.4,-2808892502.38
6216,6216,8,INDIA,NO,1,NO,MEDIUM,1461,r,VERY LOW,380514002.04,-7281870.02
6217,6217,3,INDIA,NO,3,YES,MEDIUM,1556,b,HIGH,3796723775.04,66269307.46
6218,6218,9,INDIA,NO,1,YES,LARGE,5744,r,MEDIUM,8637282209.28,1449062009.83
6219,6219,9,INDIA,NO,1,YES,MEDIUM,2401,r,MEDIUM,3275948602.08,482594579.88
6220,6220,0,INDIA,NO,1,YES,VERY LARGE,43976,r,EXTRA HIGH,470541064525.44,50780952700.33
6221,6221,3,INDIA,NO,2,YES,MEDIUM,1985,b,HIGH,5172335302.8,96993666.81
6222,6222,0,INDIA,NO,1,NO,SMALL,154,r,EXTRA HIGH,1384861835.28,-123601005.49
6223,6223,1,INDIA,NO,1,NO,MEDIUM,1669,r,HIGH,4473560228.4,842855283.22
6224,6224,0,INDIA,NO,2,NO,MEDIUM,1627,r,EXTRA HIGH,15024754138.68,2809142762.91
6225,6225,0,INDIA,NO,1,NO,SMALL,244,r,EXTRA HIGH,2315859876.0,-39416713.99
6226,6226,3,INDIA,NO,2,NO,LARGE,9678,b,HIGH,24733607024.16,1174185416.06
6227,6227,0,INDIA,NO,3,YES,VERY LARGE,26850,r,EXTRA HIGH,220096150686.0,5038636629.71
6228,6228,9,INDIA,NO,1,NO,SMALL,178,r,MEDIUM,317906006.4,-29803036.47
6229,6229,4,INDIA,NO,3,YES,MEDIUM,1568,s,LOW,1086956478.72,120591579.87
6230,6230,8,INDIA,NO,3,YES,SMALL,161,r,VERY LOW,47473490.4,1590622.31
6231,6231,4,INDIA,NO,2,YES,VERY SMALL,21,s,LOW,18322461.36,-1005048.45
6232,6232,9,INDIA,NO,1,YES,VERY SMALL,21,r,MEDIUM,36700501.32,4958787.48
6233,6233,2,INDIA,NO,1,YES,VERY SMALL,38,s,LOW,31398714.48,-1888262.54
6234,6234,1,INDIA,NO,1,YES,SMALL,291,r,HIGH,1021360378.68,148557609.05
6235,6235,0,INDIA,NO,4,YES,SMALL,119,r,EXTRA HIGH,978257811.72,24389667.55
6236,6236,2,INDIA,NO,3,YES,VERY SMALL,41,s,LOW,33548525.52,4269254.79
6237,6237,7,INDIA,NO,3,YES,VERY LARGE,44336,r,VERY HIGH,278363808320.64,38804038360.41
6238,6238,0,INDIA,NO,3,YES,EXTRA LARGE,70841,r,EXTRA HIGH,631260110229.36,123892396934.01
6239,6239,1,INDIA,NO,1,YES,VERY SMALL,44,r,HIGH,117396005.76,16194993.54
6240,6240,5,INDIA,NO,5,YES,MEDIUM,829,b,LOW,839631195.48,130254021.62
6241,6241,5,INDIA,NO,3,YES,SMALL,207,b,LOW,139119053.04,16314019.81
6242,6242,7,INDIA,NO,5,NO,VERY SMALL,24,r,VERY HIGH,133104473.28,12001246.27
6243,6243,8,INDIA,NO,5,NO,LARGE,8715,r,VERY LOW,1777307817.6,-143724322.35
6244,6244,1,INDIA,NO,1,YES,MEDIUM,2234,r,HIGH,7456472288.4,427810427.0
6245,6245,3,INDIA,NO,2,YES,VERY SMALL,29,b,HIGH,89367061.2,14355857.39
6246,6246,9,INDIA,NO,2,NO,EXTRA LARGE,144183,r,MEDIUM,351142153572.6,-41504520352.63
6247,6247,0,INDIA,NO,2,YES,MEDIUM,1366,r,EXTRA HIGH,12111982576.32,-397645128.33
6248,6248,3,INDIA,NO,1,NO,SMALL,203,b,HIGH,536096634.36,22683349.96
6249,6249,0,INDIA,NO,1,NO,VERY SMALL,28,r,EXTRA HIGH,321903516.48,11157247.05
6250,6250,0,INDIA,NO,2,NO,VERY SMALL,25,r,EXTRA HIGH,279221910.0,-49805292.97
6251,6251,5,INDIA,NO,2,YES,SMALL,164,b,LOW,151252706.4,26604499.89
6252,6252,1,INDIA,NO,2,YES,MEDIUM,1120,r,HIGH,3272474688.0,364080378.11
6253,6253,0,INDIA,NO,1,YES,VERY LARGE,25286,r,EXTRA HIGH,258017244564.72,-17068273476.63
6254,6254,8,INDIA,NO,1,YES,SMALL,211,r,VERY LOW,54896595.84,2357744.16
6255,6255,0,INDIA,NO,4,NO,VERY SMALL,20,r,EXTRA HIGH,195807856.8,14357806.22
6256,6256,0,INDIA,NO,2,NO,VERY SMALL,39,r,EXTRA HIGH,357895479.24,45575570.45
6257,6257,3,INDIA,NO,2,NO,VERY LARGE,15022,b,HIGH,52319408752.8,1941688424.14
6258,6258,7,INDIA,NO,1,YES,SMALL,158,r,VERY HIGH,1019757456.96,70869692.37
6259,6259,2,INDIA,NO,4,YES,SMALL,246,s,LOW,127113858.0,-22086697.64
6260,6260,4,INDIA,NO,5,NO,VERY SMALL,26,s,LOW,25240035.6,2247311.8
6261,6261,4,INDIA,NO,3,YES,LARGE,8298,s,LOW,8680589579.52,813950207.64
6262,6262,9,INDIA,NO,2,YES,MEDIUM,1600,r,MEDIUM,2498715456.0,150502004.0
6263,6263,9,INDIA,NO,2,NO,SMALL,199,r,MEDIUM,317575391.76,12006633.96
6264,6264,0,INDIA,NO,1,NO,MEDIUM,2465,r,EXTRA HIGH,19036123809.6,289719770.93
6265,6265,4,INDIA,NO,3,YES,MEDIUM,1923,s,LOW,2765602756.08,346640140.78
6266,6266,2,INDIA,NO,3,YES,VERY SMALL,30,s,LOW,22028533.2,4117232.96
6267,6267,2,INDIA,NO,1,YES,SMALL,216,s,LOW,176545370.88,-22202880.35
6268,6268,9,INDIA,NO,2,YES,LARGE,8417,r,MEDIUM,13658159845.8,1629191774.14
6269,6269,9,INDIA,NO,1,NO,VERY LARGE,41821,r,MEDIUM,80503725394.56,-2811501933.08
6270,6270,0,INDIA,NO,1,NO,VERY SMALL,34,r,EXTRA HIGH,346996982.4,42190532.0
6271,6271,0,INDIA,NO,2,NO,SMALL,247,r,EXTRA HIGH,2255785693.2,140674858.06
6272,6272,0,INDIA,NO,1,NO,MEDIUM,2624,r,EXTRA HIGH,24511792980.48,3660669756.24
6273,6273,1,INDIA,NO,1,NO,SMALL,183,r,HIGH,430631054.28,31555192.89
6274,6274,0,INDIA,NO,1,YES,LARGE,3473,r,EXTRA HIGH,31475611041.24,2753800864.91
6275,6275,3,INDIA,NO,1,NO,SMALL,220,b,HIGH,788003172.0,116959677.44
6276,6276,6,INDIA,NO,2,NO,LARGE,9983,s,MEDIUM,14903114761.56,2554751144.73
6277,6277,9,INDIA,NO,3,NO,VERY SMALL,32,r,MEDIUM,53773432.32,7690557.39
6278,6278,1,INDIA,NO,3,NO,SMALL,198,r,HIGH,461033765.28,10293105.66
6279,6279,0,INDIA,NO,3,NO,SMALL,189,r,EXTRA HIGH,1925700648.48,193311557.81
6280,6280,0,INDIA,NO,3,YES,LARGE,13976,r,EXTRA HIGH,128383868069.76,2415607951.47
6281,6281,8,INDIA,NO,1,YES,LARGE,8037,r,VERY LOW,1835735349.24,249379167.64
6282,6282,7,INDIA,NO,1,NO,VERY SMALL,25,r,VERY HIGH,171101892.0,15755926.47
6283,6283,8,INDIA,NO,1,NO,MEDIUM,741,r,VERY LOW,191319471.72,28926243.76
6284,6284,0,INDIA,NO,2,YES,VERY SMALL,24,r,EXTRA HIGH,292727856.96,21331849.52
6285,6285,9,INDIA,NO,2,YES,SMALL,120,r,MEDIUM,174779971.2,-25204199.98
6286,6286,3,INDIA,NO,2,NO,LARGE,6976,b,HIGH,28999302597.12,3124287536.68
6287,6287,0,INDIA,NO,2,YES,SMALL,173,r,EXTRA HIGH,1420949589.12,165088071.39
6288,6288,0,INDIA,NO,2,YES,VERY SMALL,26,r,EXTRA HIGH,251953933.92,46713028.77
6289,6289,8,INDIA,NO,1,NO,VERY SMALL,30,r,VERY LOW,6689026.8,736507.86
6290,6290,1,INDIA,NO,1,NO,VERY SMALL,26,r,HIGH,89475824.88,12593144.46
6291,6291,5,INDIA,NO,2,YES,VERY SMALL,27,b,LOW,15286592.16,1136976.45
6292,6292,9,INDIA,NO,2,NO,LARGE,8048,r,MEDIUM,13158557260.8,1511394267.72
6293,6293,1,INDIA,NO,2,NO,MEDIUM,1897,r,HIGH,8137960408.2,181678842.74
6294,6294,9,INDIA,NO,3,NO,MEDIUM,1668,r,MEDIUM,2690023098.24,90620828.66
6295,6295,1,INDIA,NO,2,NO,EXTRA LARGE,72727,r,HIGH,242106361915.92,-33344017118.41
6296,6296,3,INDIA,NO,3,NO,SMALL,152,b,HIGH,445216749.12,38761626.15
6297,6297,2,OFFSHORE,YES,3,NO,VERY SMALL,32,s,LOW,20364867.84,1965768.86
6298,6298,0,INDIA,NO,2,YES,SMALL,245,r,EXTRA HIGH,2284628165.4,307757696.39
6299,6299,3,INDIA,NO,2,YES,VERY SMALL,26,b,HIGH,104551824.0,3981739.47
6300,6300,1,INDIA,NO,1,YES,SMALL,150,r,HIGH,407827134.0,4547684.2
6301,6301,3,INDIA,NO,1,NO,EXTRA LARGE,152352,b,HIGH,364923364527.36,12079313036.26
6302,6302,9,INDIA,NO,1,YES,VERY SMALL,32,r,MEDIUM,57255985.92,4261098.83
6303,6303,8,INDIA,NO,2,NO,VERY SMALL,19,r,VERY LOW,4782366.12,529023.48
6304,6304,8,INDIA,NO,2,NO,MEDIUM,1621,r,VERY LOW,277191000.0,38327534.89
6305,6305,9,OFFSHORE,YES,2,NO,LARGE,7466,r,MEDIUM,12825771219.6,-1319000091.21
6306,6306,1,INDIA,NO,2,NO,MEDIUM,1500,r,HIGH,4750728840.0,-74691069.38
6307,6307,1,INDIA,NO,2,YES,MEDIUM,1897,r,HIGH,6276011580.72,-1118046020.36
6308,6308,4,INDIA,NO,3,YES,MEDIUM,1713,s,LOW,1218654648.72,-79820500.06
6309,6309,4,INDIA,NO,1,NO,SMALL,191,s,LOW,122443544.88,-4098304.92
6310,6310,0,INDIA,NO,1,NO,LARGE,10569,r,EXTRA HIGH,104396773777.92,18211742490.24
6311,6311,8,INDIA,NO,2,YES,LARGE,9568,r,VERY LOW,2287101423.36,-27188431.03
6312,6312,9,INDIA,NO,1,YES,SMALL,226,r,MEDIUM,494279628.0,96200290.52
6313,6313,9,INDIA,NO,3,YES,LARGE,6649,r,MEDIUM,11107826049.0,552820816.97
6314,6314,8,INDIA,NO,1,YES,MEDIUM,1971,r,VERY LOW,578725650.72,44552410.79
6315,6315,3,INDIA,NO,1,NO,VERY SMALL,26,b,HIGH,73962620.16,13599430.21
6316,6316,5,INDIA,NO,1,YES,EXTRA LARGE,113279,b,LOW,75414819107.16,2743729015.86
6317,6317,8,INDIA,NO,1,YES,SMALL,206,r,VERY LOW,41119223.28,4058920.34
6318,6318,8,INDIA,NO,1,NO,VERY SMALL,33,r,VERY LOW,7162123.32,-178786.9
6319,6319,8,INDIA,NO,3,NO,VERY LARGE,25521,r,VERY LOW,4099979275.2,-144595330.25
6320,6320,9,INDIA,NO,2,YES,VERY SMALL,24,r,MEDIUM,44764214.4,6209751.54
6321,6321,8,INDIA,NO,1,YES,VERY SMALL,29,r,VERY LOW,7103560.44,615521.43
6322,6322,3,INDIA,NO,3,YES,LARGE,9321,b,HIGH,23959290097.08,-4225274548.9
6323,6323,2,INDIA,NO,1,NO,MEDIUM,1458,s,LOW,1069612711.2,75436917.31
6324,6324,1,INDIA,NO,3,YES,VERY SMALL,39,r,HIGH,147548859.12,-11402663.77
6325,6325,4,INDIA,NO,1,NO,LARGE,8811,s,LOW,7832133848.88,1468825897.87
6326,6326,0,INDIA,NO,1,NO,LARGE,8897,r,EXTRA HIGH,67785806691.12,9688660709.23
6327,6327,9,INDIA,NO,2,YES,MEDIUM,1156,r,MEDIUM,2556387648.0,314646592.42
6328,6328,0,INDIA,NO,2,YES,EXTRA LARGE,97059,r,EXTRA HIGH,912033684122.4,68333398058.52
6329,6329,4,INDIA,NO,1,YES,LARGE,8280,s,LOW,4124942323.2,365919489.06
6330,6330,9,INDIA,NO,2,YES,LARGE,9230,r,MEDIUM,19293077278.8,2929130941.28
6331,6331,2,INDIA,NO,2,YES,VERY LARGE,29616,s,LOW,34236311604.48,3572708993.59
6332,6332,0,INDIA,NO,5,YES,EXTRA LARGE,85027,r,EXTRA HIGH,789924209023.92,-90020127552.73
6333,6333,9,INDIA,NO,3,NO,LARGE,7648,r,MEDIUM,17023703696.64,-2287552931.86
6334,6334,8,INDIA,NO,1,NO,VERY LARGE,21192,r,VERY LOW,5580683478.72,-799428313.08
6335,6335,0,INDIA,NO,3,YES,MEDIUM,1426,r,EXTRA HIGH,13146123051.12,2274665254.92
6336,6336,7,INDIA,NO,1,NO,MEDIUM,1831,r,VERY HIGH,13425283321.32,743378853.93
6337,6337,9,INDIA,NO,1,YES,SMALL,151,r,MEDIUM,273608231.04,16804400.19
6338,6338,9,INDIA,NO,2,YES,MEDIUM,862,r,MEDIUM,1360536389.76,75745505.35
6339,6339,7,INDIA,NO,2,YES,MEDIUM,864,r,VERY HIGH,4311790341.12,-849505349.0
6340,6340,8,INDIA,NO,1,NO,VERY SMALL,45,r,VERY LOW,13049731.8,-150884.44
6341,6341,1,INDIA,NO,4,YES,LARGE,9476,r,HIGH,34385707130.4,1564211339.49
6342,6342,0,INDIA,NO,5,NO,VERY LARGE,25950,r,EXTRA HIGH,262067289552.0,23475845278.0
6343,6343,1,INDIA,NO,1,YES,LARGE,7861,r,HIGH,22147005660.36,2061048139.47
6344,6344,9,INDIA,NO,2,NO,EXTRA LARGE,33593,r,MEDIUM,50548823536.68,6401203197.09
6345,6345,3,INDIA,NO,3,YES,VERY LARGE,28874,b,HIGH,90202832209.2,-5994284992.2
6346,6346,3,INDIA,NO,5,NO,VERY SMALL,22,b,HIGH,71910923.04,11582479.79
6347,6347,3,INDIA,NO,2,NO,SMALL,260,b,HIGH,830182267.2,56674585.09
6348,6348,9,INDIA,NO,2,YES,SMALL,212,r,MEDIUM,414117255.36,38683333.5
6349,6349,8,INDIA,NO,1,NO,MEDIUM,2207,r,VERY LOW,485040158.64,82759232.45
6350,6350,1,INDIA,NO,2,YES,VERY SMALL,19,r,HIGH,51883429.2,6831659.78
6351,6351,0,INDIA,NO,3,YES,SMALL,196,r,EXTRA HIGH,2030670112.8,33586344.8
